query_suburb,query_state,query_postcode,sa2_name,sa2_code,financial_year,dwelling_approvals
Emerton,NSW,2770,Bidwill - Hebersham - Emerton,116031313,2020-21,40
Emerton,NSW,2770,Bidwill - Hebersham - Emerton,116031313,2021-22,59
Emerton,NSW,2770,Bidwill - Hebersham - Emerton,116031313,2022-23,67
Fullerton Cove,NSW,2318,Stockton - Fullerton Cove,111031232,2019-20,82
Fullerton Cove,NSW,2318,Stockton - Fullerton Cove,111031232,2020-21,58
Fullerton Cove,NSW,2318,Stockton - Fullerton Cove,111031232,2021-22,34
Fullerton Cove,NSW,2318,Stockton - Fullerton Cove,111031232,2022-23,24
Greenwich,NSW,2065,Greenwich - Riverview,121011685,2019-20,58
Greenwich,NSW,2065,Greenwich - Riverview,121011685,2020-21,31
Greenwich,NSW,2065,Greenwich - Riverview,121011685,2021-22,396
Greenwich,NSW,2065,Greenwich - Riverview,121011685,2022-23,106
Hebersham,NSW,2770,Bidwill - Hebersham - Emerton,116031313,2019-20,50
Hebersham,NSW,2770,Bidwill - Hebersham - Emerton,116031313,2020-21,40
Hebersham,NSW,2770,Bidwill - Hebersham - Emerton,116031313,2021-22,59
Hebersham,NSW,2770,Bidwill - Hebersham - Emerton,116031313,2022-23,67
Kembla Grange,NSW,2526,Horsley - Kembla Grange,107011132,2019-20,351
Kembla Grange,NSW,2526,Horsley - Kembla Grange,107011132,2020-21,368
Kembla Grange,NSW,2526,Horsley - Kembla Grange,107011132,2021-22,284
Kembla Grange,NSW,2526,Horsley - Kembla Grange,107011132,2022-23,200
Kyeemagh,NSW,2216,Monterey - Brighton-le-Sands - Kyeemagh,119041380,2019-20,22
Kyeemagh,NSW,2216,Monterey - Brighton-le-Sands - Kyeemagh,119041380,2020-21,30
Kyeemagh,NSW,2216,Monterey - Brighton-le-Sands - Kyeemagh,119041380,2021-22,27
Kyeemagh,NSW,2216,Monterey - Brighton-le-Sands - Kyeemagh,119041380,2022-23,64
Mount Pleasant,NSW,2519,Mount Pleasant - Glenella,312021348,2019-20,51
Mount Pleasant,NSW,2519,Mount Pleasant - Glenella,312021348,2020-21,73
Mount Pleasant,NSW,2519,Mount Pleasant - Glenella,312021348,2021-22,54
Mount Pleasant,NSW,2519,Mount Pleasant - Glenella,312021348,2022-23,30
Parklea,NSW,2768,Stanhope Gardens - Parklea,116021633,2019-20,50
Parklea,NSW,2768,Stanhope Gardens - Parklea,116021633,2020-21,24
Parklea,NSW,2768,Stanhope Gardens - Parklea,116021633,2021-22,4
Parklea,NSW,2768,Stanhope Gardens - Parklea,116021633,2022-23,7
Primbee,NSW,2502,Windang - Primbee,107011547,2019-20,7
Primbee,NSW,2502,Windang - Primbee,107011547,2020-21,16
Primbee,NSW,2502,Windang - Primbee,107011547,2021-22,16
Primbee,NSW,2502,Windang - Primbee,107011547,2022-23,18
Queenscliff,NSW,2096,Point Lonsdale - Queenscliff,203031052,2019-20,139
Queenscliff,NSW,2096,Point Lonsdale - Queenscliff,203031052,2020-21,156
Queenscliff,NSW,2096,Point Lonsdale - Queenscliff,203031052,2021-22,122
Queenscliff,NSW,2096,Point Lonsdale - Queenscliff,203031052,2022-23,117
Riverview,NSW,2066,Greenwich - Riverview,121011685,2019-20,58
Riverview,NSW,2066,Greenwich - Riverview,121011685,2020-21,31
Riverview,NSW,2066,Greenwich - Riverview,121011685,2021-22,396
Riverview,NSW,2066,Greenwich - Riverview,121011685,2022-23,106
Riverview,NSW,2066,Riverview,310031295,2019-20,4
Riverview,NSW,2066,Riverview,310031295,2020-21,3
Riverview,NSW,2066,Riverview,310031295,2021-22,4
Riverview,NSW,2066,Riverview,310031295,2022-23,2
Russell Vale,NSW,2517,Woonona - Bulli - Russell Vale,107041150,2019-20,57
Russell Vale,NSW,2517,Woonona - Bulli - Russell Vale,107041150,2020-21,104
Russell Vale,NSW,2517,Woonona - Bulli - Russell Vale,107041150,2021-22,86
Russell Vale,NSW,2517,Woonona - Bulli - Russell Vale,107041150,2022-23,86
St Andrews,NSW,2566,Panton Hill - St Andrews,209031212,2019-20,17
St Andrews,NSW,2566,Panton Hill - St Andrews,209031212,2020-21,7
St Andrews,NSW,2566,Panton Hill - St Andrews,209031212,2021-22,11
St Andrews,NSW,2566,Panton Hill - St Andrews,209031212,2022-23,8
St Andrews,NSW,2566,Minto - St Andrews,123021443,2019-20,409
St Andrews,NSW,2566,Minto - St Andrews,123021443,2020-21,57
St Andrews,NSW,2566,Minto - St Andrews,123021443,2021-22,47
St Andrews,NSW,2566,Minto - St Andrews,123021443,2022-23,46
Tarrawanna,NSW,2518,Corrimal - Tarrawanna - Bellambi,107041145,2019-20,70
Tarrawanna,NSW,2518,Corrimal - Tarrawanna - Bellambi,107041145,2020-21,133
Tarrawanna,NSW,2518,Corrimal - Tarrawanna - Bellambi,107041145,2021-22,49
Tarrawanna,NSW,2518,Corrimal - Tarrawanna - Bellambi,107041145,2022-23,88
Terranora,NSW,2486,Terranora - North Tumbulgum,112031551,2019-20,6
Terranora,NSW,2486,Terranora - North Tumbulgum,112031551,2020-21,5
Terranora,NSW,2486,Terranora - North Tumbulgum,112031551,2021-22,21
Terranora,NSW,2486,Terranora - North Tumbulgum,112031551,2022-23,4
Warrawong,NSW,2502,Port Kembla - Warrawong,107011546,2019-20,26
Warrawong,NSW,2502,Port Kembla - Warrawong,107011546,2020-21,36
Warrawong,NSW,2502,Port Kembla - Warrawong,107011546,2021-22,33
Warrawong,NSW,2502,Port Kembla - Warrawong,107011546,2022-23,39
Waterloo,NSW,1440,Waterloo,117031647,2019-20,37
Waterloo,NSW,1440,Waterloo,117031647,2020-21,220
Waterloo,NSW,1440,Waterloo,117031647,2021-22,345
Waterloo,NSW,1440,Waterloo,117031647,2022-23,132
Waterloo,NSW,1440,Virginia - Waterloo Corner,402021035,2019-20,166
Waterloo,NSW,1440,Virginia - Waterloo Corner,402021035,2020-21,235
Waterloo,NSW,1440,Virginia - Waterloo Corner,402021035,2021-22,340
Waterloo,NSW,1440,Virginia - Waterloo Corner,402021035,2022-23,435
Wetherill Park,NSW,2164,Smithfield - Wetherill Park,127021519,2019-20,92
Wetherill Park,NSW,2164,Smithfield - Wetherill Park,127021519,2020-21,92
Wetherill Park,NSW,2164,Smithfield - Wetherill Park,127021519,2021-22,152
Wetherill Park,NSW,2164,Smithfield - Wetherill Park,127021519,2022-23,86
Woodbine,NSW,2560,Campbelltown - Woodbine,123021437,2019-20,205
Woodbine,NSW,2560,Campbelltown - Woodbine,123021437,2020-21,129
Woodbine,NSW,2560,Campbelltown - Woodbine,123021437,2021-22,324
Woodbine,NSW,2560,Campbelltown - Woodbine,123021437,2022-23,108
Woolgoolga,NSW,2456,Woolgoolga - Arrawarra,104021091,2019-20,113
Woolgoolga,NSW,2456,Woolgoolga - Arrawarra,104021091,2020-21,198
Woolgoolga,NSW,2456,Woolgoolga - Arrawarra,104021091,2021-22,58
Woolgoolga,NSW,2456,Woolgoolga - Arrawarra,104021091,2022-23,29
Woolooware,NSW,2230,Woolooware - Burraneer,128011606,2019-20,65
Woolooware,NSW,2230,Woolooware - Burraneer,128011606,2020-21,314
Woolooware,NSW,2230,Woolooware - Burraneer,128011606,2021-22,67
Woolooware,NSW,2230,Woolooware - Burraneer,128011606,2022-23,48
Zetland,NSW,2017,Zetland,117031648,2019-20,251
Zetland,NSW,2017,Zetland,117031648,2020-21,1140
Zetland,NSW,2017,Zetland,117031648,2021-22,381
Zetland,NSW,2017,Zetland,117031648,2022-23,5
Brooklyn,NSW,2083,Berowra - Brooklyn - Cowan,121021404,2019-20,23
Brooklyn,NSW,2083,Berowra - Brooklyn - Cowan,121021404,2020-21,23
Brooklyn,NSW,2083,Berowra - Brooklyn - Cowan,121021404,2021-22,19
Brooklyn,NSW,2083,Berowra - Brooklyn - Cowan,121021404,2022-23,28
Camden,NSW,2570,Camden - Ellis Lane,123011433,2019-20,25
Camden,NSW,2570,Camden - Ellis Lane,123011433,2020-21,58
Camden,NSW,2570,Camden - Ellis Lane,123011433,2021-22,53
Camden,NSW,2570,Camden - Ellis Lane,123011433,2022-23,38
Cheltenham,NSW,2119,Woodville - Cheltenham,404011097,2019-20,142
Cheltenham,NSW,2119,Woodville - Cheltenham,404011097,2020-21,186
Cheltenham,NSW,2119,Woodville - Cheltenham,404011097,2021-22,148
Cheltenham,NSW,2119,Woodville - Cheltenham,404011097,2022-23,81
Cheltenham,NSW,2119,Pennant Hills - Cheltenham,126011496,2019-20,52
Cheltenham,NSW,2119,Pennant Hills - Cheltenham,126011496,2020-21,38
Cheltenham,NSW,2119,Pennant Hills - Cheltenham,126011496,2021-22,58
Cheltenham,NSW,2119,Pennant Hills - Cheltenham,126011496,2022-23,62
Cheltenham,NSW,2119,Highett (West) - Cheltenham,208011171,2019-20,94
Cheltenham,NSW,2119,Highett (West) - Cheltenham,208011171,2020-21,54
Cheltenham,NSW,2119,Highett (West) - Cheltenham,208011171,2021-22,166
Cheltenham,NSW,2119,Highett (West) - Cheltenham,208011171,2022-23,50
Cheltenham,NSW,2119,Highett (East) - Cheltenham ,208031188,2019-20,153
Cheltenham,NSW,2119,Highett (East) - Cheltenham ,208031188,2020-21,343
Cheltenham,NSW,2119,Highett (East) - Cheltenham ,208031188,2021-22,175
Cheltenham,NSW,2119,Highett (East) - Cheltenham ,208031188,2022-23,167
Claymore,NSW,2559,Claymore - Eagle Vale - Raby,123021438,2019-20,36
Claymore,NSW,2559,Claymore - Eagle Vale - Raby,123021438,2020-21,31
Claymore,NSW,2559,Claymore - Eagle Vale - Raby,123021438,2021-22,93
Claymore,NSW,2559,Claymore - Eagle Vale - Raby,123021438,2022-23,92
Colo Vale,NSW,2575,Hill Top - Colo Vale,114021285,2019-20,19
Colo Vale,NSW,2575,Hill Top - Colo Vale,114021285,2020-21,21
Colo Vale,NSW,2575,Hill Top - Colo Vale,114021285,2021-22,24
Colo Vale,NSW,2575,Hill Top - Colo Vale,114021285,2022-23,21
Constitution Hill,NSW,2145,Toongabbie - Constitution Hill,125041493,2019-20,135
Constitution Hill,NSW,2145,Toongabbie - Constitution Hill,125041493,2020-21,111
Constitution Hill,NSW,2145,Toongabbie - Constitution Hill,125041493,2021-22,162
Constitution Hill,NSW,2145,Toongabbie - Constitution Hill,125041493,2022-23,126
Coonamble,NSW,2829,Coonamble,105011094,2019-20,3
Coonamble,NSW,2829,Coonamble,105011094,2020-21,9
Coonamble,NSW,2829,Coonamble,105011094,2021-22,5
Coonamble,NSW,2829,Coonamble,105011094,2022-23,4
Curl Curl,NSW,2096,Dee Why (South) - North Curl Curl,122031694,2019-20,33
Curl Curl,NSW,2096,Dee Why (South) - North Curl Curl,122031694,2020-21,90
Curl Curl,NSW,2096,Dee Why (South) - North Curl Curl,122031694,2021-22,20
Curl Curl,NSW,2096,Dee Why (South) - North Curl Curl,122031694,2022-23,18
Currarong,NSW,2540,Callala Bay - Currarong,114011273,2019-20,21
Currarong,NSW,2540,Callala Bay - Currarong,114011273,2020-21,22
Currarong,NSW,2540,Callala Bay - Currarong,114011273,2021-22,40
Currarong,NSW,2540,Callala Bay - Currarong,114011273,2022-23,40
Double Bay,NSW,1360,Double Bay - Darling Point,118011650,2019-20,17
Double Bay,NSW,1360,Double Bay - Darling Point,118011650,2020-21,16
Double Bay,NSW,1360,Double Bay - Darling Point,118011650,2021-22,5
Double Bay,NSW,1360,Double Bay - Darling Point,118011650,2022-23,45
Dundas,NSW,2117,Oatlands - Dundas Valley,125021478,2019-20,124
Dundas,NSW,2117,Oatlands - Dundas Valley,125021478,2020-21,142
Dundas,NSW,2117,Oatlands - Dundas Valley,125021478,2021-22,155
Dundas,NSW,2117,Oatlands - Dundas Valley,125021478,2022-23,108
Erskineville,NSW,2043,Erskineville - Alexandria,117031330,2019-20,76
Erskineville,NSW,2043,Erskineville - Alexandria,117031330,2020-21,8
Erskineville,NSW,2043,Erskineville - Alexandria,117031330,2021-22,267
Erskineville,NSW,2043,Erskineville - Alexandria,117031330,2022-23,309
Harris Park,NSW,2150,Rosehill - Harris Park,125041719,2019-20,22
Harris Park,NSW,2150,Rosehill - Harris Park,125041719,2020-21,11
Harris Park,NSW,2150,Rosehill - Harris Park,125041719,2021-22,4
Harris Park,NSW,2150,Rosehill - Harris Park,125041719,2022-23,1
Hay,NSW,2711,Hay,109021177,2019-20,3
Hay,NSW,2711,Hay,109021177,2020-21,8
Hay,NSW,2711,Hay,109021177,2021-22,2
Hay,NSW,2711,Hay,109021177,2022-23,1
Hay,NSW,2711,Sydney (South) - Haymarket,117031645,2020-21,234
Hay,NSW,2711,Sydney (South) - Haymarket,117031645,2021-22,0
Hay,NSW,2711,Sydney (South) - Haymarket,117031645,2022-23,0
Kurnell,NSW,2231,Cronulla - Kurnell - Bundeena,128011604,2019-20,107
Kurnell,NSW,2231,Cronulla - Kurnell - Bundeena,128011604,2020-21,155
Kurnell,NSW,2231,Cronulla - Kurnell - Bundeena,128011604,2021-22,153
Kurnell,NSW,2231,Cronulla - Kurnell - Bundeena,128011604,2022-23,112
Kurrajong Heights,NSW,2758,Kurrajong Heights - Ebenezer,115031300,2019-20,34
Kurrajong Heights,NSW,2758,Kurrajong Heights - Ebenezer,115031300,2020-21,36
Kurrajong Heights,NSW,2758,Kurrajong Heights - Ebenezer,115031300,2021-22,49
Kurrajong Heights,NSW,2758,Kurrajong Heights - Ebenezer,115031300,2022-23,62
Lansvale,NSW,2166,Cabramatta - Lansvale,127021511,2019-20,53
Lansvale,NSW,2166,Cabramatta - Lansvale,127021511,2020-21,70
Lansvale,NSW,2166,Cabramatta - Lansvale,127021511,2021-22,93
Lansvale,NSW,2166,Cabramatta - Lansvale,127021511,2022-23,82
Merrylands West,NSW,2160,Guildford West - Merrylands West,125031484,2019-20,120
Merrylands West,NSW,2160,Guildford West - Merrylands West,125031484,2020-21,128
Merrylands West,NSW,2160,Guildford West - Merrylands West,125031484,2021-22,136
Merrylands West,NSW,2160,Guildford West - Merrylands West,125031484,2022-23,193
Milton,NSW,2538,Paddington - Milton,305041135,2019-20,18
Milton,NSW,2538,Paddington - Milton,305041135,2020-21,310
Milton,NSW,2538,Paddington - Milton,305041135,2021-22,5
Milton,NSW,2538,Paddington - Milton,305041135,2022-23,119
Pendle Hill,NSW,2145,Pendle Hill - Girraween,125041588,2019-20,107
Pendle Hill,NSW,2145,Pendle Hill - Girraween,125041588,2020-21,97
Pendle Hill,NSW,2145,Pendle Hill - Girraween,125041588,2021-22,127
Pendle Hill,NSW,2145,Pendle Hill - Girraween,125041588,2022-23,82
Rhodes,NSW,2138,Rhodes,120011673,2019-20,404
Rhodes,NSW,2138,Rhodes,120011673,2020-21,1
Rhodes,NSW,2138,Rhodes,120011673,2021-22,4
Rhodes,NSW,2138,Rhodes,120011673,2022-23,281
Silverdale,NSW,2752,Warragamba - Silverdale,124031465,2019-20,52
Silverdale,NSW,2752,Warragamba - Silverdale,124031465,2020-21,157
Silverdale,NSW,2752,Warragamba - Silverdale,124031465,2021-22,244
Silverdale,NSW,2752,Warragamba - Silverdale,124031465,2022-23,111
St Leonards,NSW,1590,St Leonards - Naremburn,121011401,2019-20,14
St Leonards,NSW,1590,St Leonards - Naremburn,121011401,2020-21,51
St Leonards,NSW,1590,St Leonards - Naremburn,121011401,2021-22,6
St Leonards,NSW,1590,St Leonards - Naremburn,121011401,2022-23,119
St Leonards,NSW,1590,Waverley - St Leonards,602011050,2019-20,36
St Leonards,NSW,1590,Waverley - St Leonards,602011050,2020-21,20
St Leonards,NSW,1590,Waverley - St Leonards,602011050,2021-22,21
St Leonards,NSW,1590,Waverley - St Leonards,602011050,2022-23,20
Surry Hills,NSW,2010,Surry Hills,117031336,2019-20,0
Surry Hills,NSW,2010,Surry Hills,117031336,2020-21,34
Surry Hills,NSW,2010,Surry Hills,117031336,2021-22,4
Surry Hills,NSW,2010,Surry Hills,117031336,2022-23,4
Tamarama,NSW,2026,Bondi - Tamarama - Bronte,118011339,2019-20,42
Tamarama,NSW,2026,Bondi - Tamarama - Bronte,118011339,2020-21,36
Tamarama,NSW,2026,Bondi - Tamarama - Bronte,118011339,2021-22,38
Tamarama,NSW,2026,Bondi - Tamarama - Bronte,118011339,2022-23,23
Tathra,NSW,2550,Bega - Tathra,101041019,2019-20,44
Tathra,NSW,2550,Bega - Tathra,101041019,2020-21,39
Tathra,NSW,2550,Bega - Tathra,101041019,2021-22,58
Tathra,NSW,2550,Bega - Tathra,101041019,2022-23,89
The Oaks,NSW,2570,The Oaks - Oakdale,123031448,2019-20,52
The Oaks,NSW,2570,The Oaks - Oakdale,123031448,2020-21,88
The Oaks,NSW,2570,The Oaks - Oakdale,123031448,2021-22,56
The Oaks,NSW,2570,The Oaks - Oakdale,123031448,2022-23,63
Wickham,NSW,2293,Wickham - Carrington - Tighes Hill,111031235,2019-20,14
Wickham,NSW,2293,Wickham - Carrington - Tighes Hill,111031235,2020-21,77
Wickham,NSW,2293,Wickham - Carrington - Tighes Hill,111031235,2021-22,23
Wickham,NSW,2293,Wickham - Carrington - Tighes Hill,111031235,2022-23,108
Windang,NSW,2528,Windang - Primbee,107011547,2019-20,7
Windang,NSW,2528,Windang - Primbee,107011547,2020-21,16
Windang,NSW,2528,Windang - Primbee,107011547,2021-22,16
Windang,NSW,2528,Windang - Primbee,107011547,2022-23,18
Asquith,NSW,2077,Asquith - Mount Colah,121021403,2019-20,202
Asquith,NSW,2077,Asquith - Mount Colah,121021403,2020-21,154
Asquith,NSW,2077,Asquith - Mount Colah,121021403,2021-22,87
Asquith,NSW,2077,Asquith - Mount Colah,121021403,2022-23,82
Belmont South,NSW,2280,Belmont South - Blacksmiths,111011207,2019-20,15
Belmont South,NSW,2280,Belmont South - Blacksmiths,111011207,2020-21,25
Belmont South,NSW,2280,Belmont South - Blacksmiths,111011207,2021-22,27
Belmont South,NSW,2280,Belmont South - Blacksmiths,111011207,2022-23,18
Bourke,NSW,2840,Bourke - Brewarrina,105011092,2019-20,3
Bourke,NSW,2840,Bourke - Brewarrina,105011092,2020-21,2
Bourke,NSW,2840,Bourke - Brewarrina,105011092,2021-22,3
Bourke,NSW,2840,Bourke - Brewarrina,105011092,2022-23,9
Branxton,NSW,2335,Branxton - Greta - Pokolbin,106011107,2019-20,211
Branxton,NSW,2335,Branxton - Greta - Pokolbin,106011107,2020-21,384
Branxton,NSW,2335,Branxton - Greta - Pokolbin,106011107,2021-22,384
Branxton,NSW,2335,Branxton - Greta - Pokolbin,106011107,2022-23,565
Greenfield Park,NSW,2176,Greenfield Park - Prairiewood,127021517,2019-20,22
Greenfield Park,NSW,2176,Greenfield Park - Prairiewood,127021517,2020-21,29
Greenfield Park,NSW,2176,Greenfield Park - Prairiewood,127021517,2021-22,21
Greenfield Park,NSW,2176,Greenfield Park - Prairiewood,127021517,2022-23,17
Grenfell,NSW,2810,Grenfell,103021066,2019-20,13
Grenfell,NSW,2810,Grenfell,103021066,2020-21,12
Grenfell,NSW,2810,Grenfell,103021066,2021-22,3
Grenfell,NSW,2810,Grenfell,103021066,2022-23,10
Haymarket,NSW,1208,Sydney (South) - Haymarket,117031645,2020-21,234
Haymarket,NSW,1208,Sydney (South) - Haymarket,117031645,2021-22,0
Haymarket,NSW,1208,Sydney (South) - Haymarket,117031645,2022-23,0
Mount Kembla,NSW,2526,Unanderra - Mount Kembla,107011134,2019-20,22
Mount Kembla,NSW,2526,Unanderra - Mount Kembla,107011134,2020-21,27
Mount Kembla,NSW,2526,Unanderra - Mount Kembla,107011134,2021-22,42
Mount Kembla,NSW,2526,Unanderra - Mount Kembla,107011134,2022-23,66
Narrabeen,NSW,2101,Narrabeen - Wheeler Heights,122031697,2019-20,38
Narrabeen,NSW,2101,Narrabeen - Wheeler Heights,122031697,2020-21,32
Narrabeen,NSW,2101,Narrabeen - Wheeler Heights,122031697,2021-22,10
Narrabeen,NSW,2101,Narrabeen - Wheeler Heights,122031697,2022-23,39
Narrabeen,NSW,2101,North Narrabeen - Warriewood (South),122021691,2019-20,14
Narrabeen,NSW,2101,North Narrabeen - Warriewood (South),122021691,2020-21,21
Narrabeen,NSW,2101,North Narrabeen - Warriewood (South),122021691,2021-22,30
Narrabeen,NSW,2101,North Narrabeen - Warriewood (South),122021691,2022-23,40
Prairiewood,NSW,2176,Greenfield Park - Prairiewood,127021517,2019-20,22
Prairiewood,NSW,2176,Greenfield Park - Prairiewood,127021517,2020-21,29
Prairiewood,NSW,2176,Greenfield Park - Prairiewood,127021517,2021-22,21
Prairiewood,NSW,2176,Greenfield Park - Prairiewood,127021517,2022-23,17
Sandringham,NSW,2219,Sandringham - Black Rock,208011173,2019-20,96
Sandringham,NSW,2219,Sandringham - Black Rock,208011173,2020-21,57
Sandringham,NSW,2219,Sandringham - Black Rock,208011173,2021-22,87
Sandringham,NSW,2219,Sandringham - Black Rock,208011173,2022-23,56
St Johns Park,NSW,2176,St Johns Park - Wakeley,127021520,2019-20,20
St Johns Park,NSW,2176,St Johns Park - Wakeley,127021520,2020-21,37
St Johns Park,NSW,2176,St Johns Park - Wakeley,127021520,2021-22,34
St Johns Park,NSW,2176,St Johns Park - Wakeley,127021520,2022-23,19
Tenterfield,NSW,2372,Tenterfield,110021194,2019-20,23
Tenterfield,NSW,2372,Tenterfield,110021194,2020-21,53
Tenterfield,NSW,2372,Tenterfield,110021194,2021-22,46
Tenterfield,NSW,2372,Tenterfield,110021194,2022-23,24
Tuggerah,NSW,2259,Tuggerah - Kangy Angy,102021055,2019-20,0
Tuggerah,NSW,2259,Tuggerah - Kangy Angy,102021055,2020-21,1
Tuggerah,NSW,2259,Tuggerah - Kangy Angy,102021055,2021-22,6
Tuggerah,NSW,2259,Tuggerah - Kangy Angy,102021055,2022-23,2
Waitara,NSW,2077,Wahroonga (West) - Waitara,121021579,2019-20,137
Waitara,NSW,2077,Wahroonga (West) - Waitara,121021579,2020-21,14
Waitara,NSW,2077,Wahroonga (West) - Waitara,121021579,2021-22,24
Waitara,NSW,2077,Wahroonga (West) - Waitara,121021579,2022-23,44
Warwick Farm,NSW,2170,Warwick Farm,127031601,2019-20,48
Warwick Farm,NSW,2170,Warwick Farm,127031601,2020-21,5
Warwick Farm,NSW,2170,Warwick Farm,127031601,2021-22,2
Warwick Farm,NSW,2170,Warwick Farm,127031601,2022-23,4
Waverton,NSW,2060,Crows Nest - Waverton,121041414,2019-20,1
Waverton,NSW,2060,Crows Nest - Waverton,121041414,2020-21,47
Waverton,NSW,2060,Crows Nest - Waverton,121041414,2021-22,2
Waverton,NSW,2060,Crows Nest - Waverton,121041414,2022-23,129
Wolli Creek,NSW,2205,Wolli Creek,119041671,2019-20,106
Wolli Creek,NSW,2205,Wolli Creek,119041671,2020-21,26
Wolli Creek,NSW,2205,Wolli Creek,119041671,2021-22,20
Woodford,NSW,2463,Woodford - D'Aguilar,313031371,2019-20,59
Woodford,NSW,2463,Woodford - D'Aguilar,313031371,2020-21,148
Woodford,NSW,2463,Woodford - D'Aguilar,313031371,2021-22,134
Woodford,NSW,2463,Woodford - D'Aguilar,313031371,2022-23,147
Woronora,NSW,2232,Menai - Lucas Heights - Woronora,128021535,2019-20,15
Woronora,NSW,2232,Menai - Lucas Heights - Woronora,128021535,2020-21,54
Woronora,NSW,2232,Menai - Lucas Heights - Woronora,128021535,2021-22,100
Woronora,NSW,2232,Menai - Lucas Heights - Woronora,128021535,2022-23,46
Woronora,NSW,2232,Woronora Heights,128021609,2020-21,2
Woronora,NSW,2232,Woronora Heights,128021609,2021-22,3
Woronora,NSW,2232,Woronora Heights,128021609,2022-23,1
Bellambi,NSW,2518,Corrimal - Tarrawanna - Bellambi,107041145,2019-20,70
Bellambi,NSW,2518,Corrimal - Tarrawanna - Bellambi,107041145,2020-21,133
Bellambi,NSW,2518,Corrimal - Tarrawanna - Bellambi,107041145,2021-22,49
Bellambi,NSW,2518,Corrimal - Tarrawanna - Bellambi,107041145,2022-23,88
Booker Bay,NSW,2257,Umina - Booker Bay - Patonga,102011040,2019-20,140
Booker Bay,NSW,2257,Umina - Booker Bay - Patonga,102011040,2020-21,107
Booker Bay,NSW,2257,Umina - Booker Bay - Patonga,102011040,2021-22,167
Booker Bay,NSW,2257,Umina - Booker Bay - Patonga,102011040,2022-23,136
Bundeena,NSW,2230,Cronulla - Kurnell - Bundeena,128011604,2019-20,107
Bundeena,NSW,2230,Cronulla - Kurnell - Bundeena,128011604,2020-21,155
Bundeena,NSW,2230,Cronulla - Kurnell - Bundeena,128011604,2021-22,153
Bundeena,NSW,2230,Cronulla - Kurnell - Bundeena,128011604,2022-23,112
Buxton,NSW,2571,Picton - Tahmoor - Buxton,123031447,2019-20,267
Buxton,NSW,2571,Picton - Tahmoor - Buxton,123031447,2020-21,335
Buxton,NSW,2571,Picton - Tahmoor - Buxton,123031447,2021-22,337
Buxton,NSW,2571,Picton - Tahmoor - Buxton,123031447,2022-23,464
Carramar,NSW,2163,Carramar,505031100,2019-20,132
Carramar,NSW,2163,Carramar,505031100,2020-21,265
Carramar,NSW,2163,Carramar,505031100,2021-22,198
Carramar,NSW,2163,Carramar,505031100,2022-23,124
Clunes,NSW,2480,Creswick - Clunes,201021010,2019-20,42
Clunes,NSW,2480,Creswick - Clunes,201021010,2020-21,56
Clunes,NSW,2480,Creswick - Clunes,201021010,2021-22,49
Clunes,NSW,2480,Creswick - Clunes,201021010,2022-23,32
Guildford West,NSW,2161,Guildford West - Merrylands West,125031484,2019-20,120
Guildford West,NSW,2161,Guildford West - Merrylands West,125031484,2020-21,128
Guildford West,NSW,2161,Guildford West - Merrylands West,125031484,2021-22,136
Guildford West,NSW,2161,Guildford West - Merrylands West,125031484,2022-23,193
Hassall Grove,NSW,2761,Hassall Grove - Plumpton,116031315,2019-20,49
Hassall Grove,NSW,2761,Hassall Grove - Plumpton,116031315,2020-21,40
Hassall Grove,NSW,2761,Hassall Grove - Plumpton,116031315,2021-22,51
Hassall Grove,NSW,2761,Hassall Grove - Plumpton,116031315,2022-23,64
Jamisontown,NSW,2750,Jamisontown - South Penrith,124031461,2019-20,94
Jamisontown,NSW,2750,Jamisontown - South Penrith,124031461,2020-21,42
Jamisontown,NSW,2750,Jamisontown - South Penrith,124031461,2021-22,52
Jamisontown,NSW,2750,Jamisontown - South Penrith,124031461,2022-23,44
Kirribilli,NSW,2061,Neutral Bay - Kirribilli,121041416,2019-20,122
Kirribilli,NSW,2061,Neutral Bay - Kirribilli,121041416,2020-21,9
Kirribilli,NSW,2061,Neutral Bay - Kirribilli,121041416,2021-22,52
Kirribilli,NSW,2061,Neutral Bay - Kirribilli,121041416,2022-23,14
Kurrajong,NSW,2758,Kurrajong Heights - Ebenezer,115031300,2019-20,34
Kurrajong,NSW,2758,Kurrajong Heights - Ebenezer,115031300,2020-21,36
Kurrajong,NSW,2758,Kurrajong Heights - Ebenezer,115031300,2021-22,49
Kurrajong,NSW,2758,Kurrajong Heights - Ebenezer,115031300,2022-23,62
Lapstone,NSW,2773,Blaxland - Warrimoo - Lapstone,124011450,2019-20,21
Lapstone,NSW,2773,Blaxland - Warrimoo - Lapstone,124011450,2020-21,26
Lapstone,NSW,2773,Blaxland - Warrimoo - Lapstone,124011450,2021-22,43
Lapstone,NSW,2773,Blaxland - Warrimoo - Lapstone,124011450,2022-23,35
Minchinbury,NSW,2770,Rooty Hill - Minchinbury,116031319,2019-20,62
Minchinbury,NSW,2770,Rooty Hill - Minchinbury,116031319,2020-21,68
Minchinbury,NSW,2770,Rooty Hill - Minchinbury,116031319,2021-22,59
Minchinbury,NSW,2770,Rooty Hill - Minchinbury,116031319,2022-23,57
North St Marys,NSW,2760,St Marys - North St Marys,124051581,2019-20,53
North St Marys,NSW,2760,St Marys - North St Marys,124051581,2020-21,171
